unique_round_id,ending_round,ending_time,fighter_name,round_number,knockdowns,submission_attempts,takedowns,takedowns_attempted,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,fighter_control_time,opponent_control_time
NULL,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,4:31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,7:38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5455,1,2:02,"Josh Barnett",1,0,1,1,1,0,3,1,1,0,0,--,--
8255,1,9:21,"Wanderlei Silva",1,3,3,0,0,26,54,0,0,8,8,--,NULL
NULL,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,4:49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,2:13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8051,1,0:36,"Vitor Belfort",1,1,0,0,0,2,5,0,0,0,0,--,NULL
NULL,1,4:16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,4:33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,6:37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,1:59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,1:33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,6:23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,3:04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,5:40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,2:35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,9:15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,9:43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,2:16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,6:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,6:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,10:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,2:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,0:28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,6:04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7039,1,3:45,"Wanderlei Silva",1,2,0,0,0,11,42,3,4,4,6,--,NULL
5509,2,10:00,"Vitor Belfort",1,0,0,0,0,34,73,1,1,0,0,--,NULL
5511,2,10:00,"Vitor Belfort",2,0,0,1,1,12,26,0,0,0,0,--,NULL
3651,1,2:34,"Rich Franklin",1,2,0,0,0,10,30,2,2,1,2,0:10,NULL
11361,3,4:39,"Gabriel Gonzaga",1,0,2,1,3,8,18,1,1,0,0,3:59,NULL
11363,3,4:39,"Gabriel Gonzaga",2,0,0,1,3,2,10,0,0,3,4,0:50,NULL
11365,3,4:39,"Gabriel Gonzaga",3,1,0,0,3,3,16,0,0,6,7,0:02,NULL
683,1,3:28,"Matt Hughes",1,0,2,1,1,1,6,7,7,0,0,2:03,0:00
2545,2,2:53,"Georges St-Pierre",1,0,0,2,3,23,53,7,7,2,2,2:09,0:00
2547,2,2:53,"Georges St-Pierre",2,0,0,1,1,22,45,4,4,0,0,0:57,0:00
NULL,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,2:05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3433,1,2:25,"Thiago Alves",1,0,0,1,1,5,8,2,2,1,1,1:01,NULL
NULL,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10357,1,4:10,"Andrei Arlovski",1,0,0,0,0,22,43,1,2,10,11,0:07,NULL
NULL,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2039,4,3:25,"Rich Franklin",1,0,0,0,0,13,64,5,9,2,2,0:25,NULL
2041,4,3:25,"Rich Franklin",2,0,0,0,0,13,54,2,5,1,3,0:00,NULL
2043,4,3:25,"Rich Franklin",3,0,1,0,0,33,78,2,2,2,2,0:37,NULL
2045,4,3:25,"Rich Franklin",4,0,0,0,0,20,49,2,2,2,2,0:13,NULL
5777,1,2:18,"Forrest Griffin",1,0,1,1,1,3,4,0,0,0,0,2:04,NULL
NULL,1,4:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,2:37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,2:10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3551,1,1:24,"Nick Diaz",1,1,0,0,0,20,39,5,5,0,0,0:03,NULL
6725,2,3:07,"Brock Lesnar",1,0,0,2,3,3,6,4,4,4,4,2:38,NULL
6727,2,3:07,"Brock Lesnar",2,1,0,0,1,18,26,2,2,0,0,0:12,NULL
671,1,4:03,"Kenny Florian",1,0,1,1,2,13,32,3,4,1,1,1:06,NULL
NULL,1,3:59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11359,1,1:01,"Gabriel Gonzaga",1,1,0,0,0,7,11,5,6,0,0,0:04,NULL
3649,1,2:13,"Demian Maia",1,0,1,1,2,2,4,0,0,0,0,1:45,NULL
5067,3,5:00,"Aaron Riley",1,0,0,0,0,16,44,11,12,6,11,0:00,NULL
5069,3,5:00,"Aaron Riley",2,0,0,1,1,24,64,1,5,7,9,1:06,NULL
5071,3,5:00,"Aaron Riley",3,0,0,0,0,23,64,9,10,1,3,1:21,NULL
47,3,0:39,"Jeremy Stephens",1,0,0,0,0,1,12,2,2,1,1,0:32,3:30
49,3,0:39,"Jeremy Stephens",2,0,0,0,0,7,18,3,4,2,2,1:48,1:39
51,3,0:39,"Jeremy Stephens",3,1,0,0,0,5,6,0,0,1,1,0:02,0:00
2415,3,3:16,"Mark Bocek",1,0,1,0,0,6,16,3,3,0,0,4:20,NULL
2417,3,3:16,"Mark Bocek",2,0,4,0,0,1,7,2,2,0,0,4:14,NULL
2419,3,3:16,"Mark Bocek",3,0,1,1,1,8,15,1,1,0,0,3:05,NULL
2987,2,0:57,"Matt Brown",1,0,2,1,1,7,10,7,7,0,0,0:44,NULL
2989,2,0:57,"Matt Brown",2,0,1,0,0,0,5,0,0,1,1,0:01,NULL
2677,1,2:28,"Frankie Edgar",1,1,0,0,1,9,25,2,4,2,3,0:01,0:00
4236,3,5:00,"Ryan Hall",1,0,1,0,0,5,8,1,1,1,1,4:30,0:07
4238,3,5:00,"Ryan Hall",2,0,0,0,1,6,11,0,4,3,4,0:00,3:29
4240,3,5:00,"Ryan Hall",3,0,0,1,2,4,6,0,3,3,3,2:55,1:29
850,2,2:54,"Tony Ferguson",1,0,0,0,1,25,62,6,7,5,6,0:05,1:20
852,2,2:54,"Tony Ferguson",2,0,1,0,1,17,33,4,4,4,4,0:16,0:37
154,3,5:00,"Evan Dunham",1,0,0,1,1,28,80,9,12,2,2,0:09,0:15
156,3,5:00,"Evan Dunham",2,0,0,0,2,28,71,4,5,4,4,1:37,0:00
158,3,5:00,"Evan Dunham",3,0,0,0,0,40,101,8,12,4,4,0:04,0:00
3037,3,5:00,"Tatsuya Kawajiri",1,0,0,1,1,10,13,0,0,1,1,4:39,0:00
3039,3,5:00,"Tatsuya Kawajiri",2,0,0,2,2,10,13,0,0,0,0,4:35,0:00
3041,3,5:00,"Tatsuya Kawajiri",3,0,0,3,5,5,9,2,2,0,0,4:21,0:00
10067,3,5:00,"Julian Erosa",1,0,1,0,0,4,12,15,16,1,1,1:51,1:46
10069,3,5:00,"Julian Erosa",2,0,0,0,0,11,21,7,9,1,2,1:01,2:07
10071,3,5:00,"Julian Erosa",3,0,1,2,3,16,38,6,9,0,0,1:47,0:46
11347,3,5:00,"Gabriel Gonzaga",1,0,0,1,3,3,8,2,3,2,2,0:00,0:10
11349,3,5:00,"Gabriel Gonzaga",2,0,0,0,1,1,11,2,2,2,3,0:21,0:00
11351,3,5:00,"Gabriel Gonzaga",3,0,0,1,3,8,16,0,0,0,0,2:39,0:00
3385,3,5:00,"Ryan LaFlare",1,0,0,0,1,9,34,5,10,1,1,0:00,0:53
3387,3,5:00,"Ryan LaFlare",2,0,0,0,1,10,61,11,16,4,4,0:00,0:29
3389,3,5:00,"Ryan LaFlare",3,0,0,0,0,18,51,7,12,0,0,0:00,1:07
9484,2,4:28,"Geane Herrera",1,0,0,1,1,10,50,0,1,2,2,0:06,0:00
9486,2,4:28,"Geane Herrera",2,1,0,0,0,24,61,3,3,1,1,0:02,0:00
4457,3,5:00,"Chris Gruetzemacher",1,0,0,0,0,15,42,11,12,12,13,0:11,1:13
4459,3,5:00,"Chris Gruetzemacher",2,0,0,0,0,8,27,5,8,23,24,0:09,0:21
4461,3,5:00,"Chris Gruetzemacher",3,0,0,0,0,19,42,6,10,4,4,0:10,1:17
6802,1,2:15,"Anthony Johnson",1,1,0,0,0,29,45,0,0,1,2,0:32,0:00
3798,1,1:10,"Gegard Mousasi",1,1,0,0,0,3,21,0,0,1,1,0:02,0:00
6706,3,5:00,"Ryan Bader",1,0,0,0,0,3,34,0,4,2,4,0:00,0:00
6708,3,5:00,"Ryan Bader",2,0,0,0,2,4,21,1,1,1,1,0:19,1:26
6710,3,5:00,"Ryan Bader",3,0,0,1,1,12,47,3,5,0,0,0:26,0:03
3856,1,3:26,"Sam Sicilia",1,1,0,0,0,6,21,3,4,1,1,0:24,0:02
5158,3,5:00,"Albert Tumenov",1,0,0,0,0,16,31,1,5,0,1,0:00,0:00
5160,3,5:00,"Albert Tumenov",2,0,0,0,0,33,83,2,5,1,1,0:03,0:06
5162,3,5:00,"Albert Tumenov",3,0,0,0,1,32,67,1,7,1,1,0:04,1:10
5243,1,2:42,"Kenny Robertson",1,1,0,0,3,8,25,2,4,4,4,0:29,0:22
3926,1,0:08,"Makwan Amirkhani",1,1,0,0,0,5,6,1,1,0,0,0:02,0:00
9539,1,1:24,"Nikita Krylov",1,1,1,0,0,11,14,1,1,1,1,0:30,0:10
4289,2,0:38,"Mairbek Taisumov",1,0,0,2,2,18,36,5,6,6,9,0:58,0:00
4291,2,0:38,"Mairbek Taisumov",2,0,0,0,0,8,8,0,0,0,0,0:03,0:00
6441,3,5:00,"Mirsad Bektic",1,0,0,1,1,15,21,0,0,0,0,4:31,0:00
6443,3,5:00,"Mirsad Bektic",2,0,0,1,2,8,19,1,1,0,0,4:30,0:00
6445,3,5:00,"Mirsad Bektic",3,0,0,0,0,10,15,0,0,0,0,4:52,0:00
11353,3,5:00,"Viktor Pesta",1,0,0,2,6,7,19,0,0,1,1,2:57,0:00
11355,3,5:00,"Viktor Pesta",2,0,0,1,4,9,17,5,6,4,5,2:34,0:00
11357,3,5:00,"Viktor Pesta",3,0,0,1,3,9,11,0,0,0,0,3:36,0:00
9387,3,5:00,"Neil Seery",1,0,0,0,0,8,48,0,1,3,6,0:00,0:52
9389,3,5:00,"Neil Seery",2,0,4,0,1,16,28,0,0,2,2,0:19,3:19
9391,3,5:00,"Neil Seery",3,0,0,1,2,26,61,1,4,0,2,0:28,0:32
2676,1,2:29,"Chan Sung Jung",1,1,0,0,1,16,32,1,2,0,1,0:05,0:20
12354,3,5:00,"Felice Herrig",1,0,0,0,0,10,70,2,9,2,7,0:03,0:00
12356,3,5:00,"Felice Herrig",2,0,0,1,2,12,60,12,23,0,2,0:14,0:03
12358,3,5:00,"Felice Herrig",3,0,0,1,2,14,58,7,14,1,3,0:20,0:11
2284,3,0:49,"James Vick",1,0,0,0,0,1,20,3,4,0,0,0:13,1:48
2286,3,0:49,"James Vick",2,0,2,1,2,10,26,5,8,4,4,1:48,0:27
2288,3,0:49,"James Vick",3,0,1,0,0,2,5,0,0,0,0,0:20,0:00
7274,3,5:00,"Volkan Oezdemir",1,0,0,0,1,12,36,9,10,6,9,1:20,0:00
7276,3,5:00,"Volkan Oezdemir",2,0,0,0,0,15,39,6,10,5,6,0:04,0:27
7278,3,5:00,"Volkan Oezdemir",3,0,0,0,0,24,63,2,5,3,4,0:00,0:12
10566,1,3:10,"Marcel Fortuna",1,1,0,0,0,11,25,3,3,1,2,0:01,0:25
12461,3,5:00,"Jessica Andrade",1,0,0,0,1,27,81,11,20,1,1,0:19,0:01
12463,3,5:00,"Jessica Andrade",2,0,0,2,2,17,54,14,24,2,3,1:10,0:02
12465,3,5:00,"Jessica Andrade",3,0,0,0,0,42,114,16,24,1,1,0:06,0:03
8403,2,0:59,"Adam Milstead",1,0,0,0,0,1,1,0,0,0,0,0:00,4:20
8405,2,0:59,"Adam Milstead",2,0,0,0,0,0,0,0,0,0,0,0:00,0:45
1187,2,2:01,"Chas Skelly",1,0,0,1,2,12,31,0,0,0,0,3:39,0:00
1189,2,2:01,"Chas Skelly",2,0,1,1,1,8,19,1,2,0,0,1:01,0:00
9099,3,5:00,"Ricardo Ramos",1,1,0,0,0,16,37,10,12,3,3,1:13,0:22
9101,3,5:00,"Ricardo Ramos",2,0,0,0,0,3,5,4,4,0,0,0:29,2:19
9103,3,5:00,"Ricardo Ramos",3,0,1,0,1,8,22,0,4,1,1,0:00,0:50
12509,3,5:00,"Tecia Torres",1,0,0,0,0,17,70,8,10,11,15,0:00,0:00
12511,3,5:00,"Tecia Torres",2,0,0,0,1,4,11,2,2,1,2,2:58,1:21
12513,3,5:00,"Tecia Torres",3,0,0,1,1,24,63,4,6,10,10,1:13,0:30
4197,2,5:00,"Alex Morono",1,1,0,0,0,15,63,3,5,2,2,0:08,0:00
4199,2,5:00,"Alex Morono",2,0,0,0,0,16,49,7,10,2,2,0:00,0:00
11340,1,0:52,"Khalil Rountree Jr.",1,1,0,0,0,1,1,2,2,0,0,0:01,0:08
847,1,1:39,"Max Holloway",1,0,0,0,0,6,20,8,9,0,0,0:06,0:00
2127,3,5:00,"Neil Magny",1,0,0,3,6,16,26,1,1,1,1,1:04,0:37
2129,3,5:00,"Neil Magny",2,0,0,0,0,13,37,1,2,0,0,2:21,1:41
2131,3,5:00,"Neil Magny",3,0,0,1,3,30,58,4,4,2,2,0:40,0:28
3419,3,1:26,"Patrick Cote",1,0,0,0,3,12,18,2,4,3,3,1:38,0:27
3421,3,1:26,"Patrick Cote",2,0,0,0,1,9,16,1,6,4,7,0:48,0:33
3423,3,1:26,"Patrick Cote",3,1,0,0,0,27,36,0,0,2,3,0:14,0:00
1304,1,2:43,"Francisco Trinaldo",1,1,0,0,0,15,34,2,2,0,0,0:38,0:00
5683,3,5:00,"Olivier Aubin-Mercier",1,0,0,2,2,0,0,0,0,1,1,4:32,0:00
5685,3,5:00,"Olivier Aubin-Mercier",2,0,0,4,6,0,4,0,1,1,1,4:03,0:00
5687,3,5:00,"Olivier Aubin-Mercier",3,0,0,0,2,0,0,1,1,0,0,3:31,0:55
12778,3,5:00,"Valerie Letourneau",1,1,0,0,0,17,34,3,5,2,2,3:11,0:00
12780,3,5:00,"Valerie Letourneau",2,0,0,0,0,28,65,8,10,2,2,0:02,0:00
12782,3,5:00,"Valerie Letourneau",3,0,0,1,1,6,23,3,4,0,0,3:25,0:00
1230,1,0:54,"Frankie Perez",1,1,0,0,0,8,11,2,2,2,2,0:04,0:00
6554,1,4:21,"Felipe Arantes",1,0,1,0,1,2,3,2,2,0,1,0:15,3:38
7628,1,2:29,"Nikita Krylov",1,0,1,0,1,16,23,4,5,1,1,1:58,0:00
9393,3,5:00,"Chris Kelades",1,0,0,0,2,6,8,1,2,1,1,0:23,3:51
9395,3,5:00,"Chris Kelades",2,0,0,0,6,12,29,6,8,1,1,2:11,0:16
9397,3,5:00,"Chris Kelades",3,0,0,1,1,15,49,7,9,1,2,0:06,1:40
4187,3,5:00,"Shane Campbell",1,0,0,0,1,3,8,1,1,1,1,0:22,3:55
4189,3,5:00,"Shane Campbell",2,0,0,2,3,9,15,4,5,4,4,3:08,0:37
4191,3,5:00,"Shane Campbell",3,0,0,0,1,14,24,1,3,7,8,1:01,2:25
11341,1,4:45,"Misha Cirkunov",1,0,0,3,4,20,25,4,4,0,0,2:55,0:29
8432,1,4:33,"Daniel Cormier",1,1,0,0,0,20,30,1,1,4,6,0:06,1:20
10310,3,5:00,"Derrick Lewis",1,0,0,0,0,1,9,3,5,1,1,0:00,0:00
10312,3,5:00,"Derrick Lewis",2,0,0,0,1,0,9,3,5,1,1,0:00,0:00
10314,3,5:00,"Derrick Lewis",3,0,0,0,1,0,8,5,8,6,8,0:01,0:00
1298,3,5:00,"Mike Perry",1,0,0,0,0,11,30,6,8,6,6,0:22,0:45
1300,3,5:00,"Mike Perry",2,0,0,2,2,10,15,6,6,1,1,1:42,0:00
1302,3,5:00,"Mike Perry",3,0,0,0,1,13,33,3,4,6,7,0:58,0:00
2,2,0:52,"Anthony Pettis",1,0,0,0,0,2,10,3,4,2,3,0:58,2:09
4,2,0:52,"Anthony Pettis",2,0,2,0,0,1,3,1,2,0,0,0:06,0:29
11338,1,1:36,"Khalil Rountree Jr.",1,1,0,0,0,9,17,0,0,0,0,0:05,0:00
4754,2,2:38,"Paulo Costa",1,0,0,0,0,16,37,23,29,3,3,0:07,0:00
4756,2,2:38,"Paulo Costa",2,1,0,0,0,23,36,10,11,0,0,0:01,0:03
5991,3,5:00,"Raphael Assuncao",1,0,0,0,0,7,29,1,2,6,10,0:00,0:00
5993,3,5:00,"Raphael Assuncao",2,0,0,1,1,13,29,1,2,1,3,2:16,0:00
5995,3,5:00,"Raphael Assuncao",3,0,0,1,1,21,40,2,3,2,2,2:16,0:00
2246,3,5:00,"Drakkar Klose",1,0,0,0,1,9,15,5,6,7,8,0:57,0:39
2248,3,5:00,"Drakkar Klose",2,0,0,0,0,9,30,4,4,5,6,0:15,0:00
2250,3,5:00,"Drakkar Klose",3,0,0,1,3,11,23,0,0,5,6,2:06,0:23
1933,3,5:00,"Curtis Millender",1,0,0,0,0,2,7,5,5,2,3,0:00,3:00
1935,3,5:00,"Curtis Millender",2,0,0,1,1,6,25,3,5,1,3,0:19,0:00
1937,3,5:00,"Curtis Millender",3,0,0,0,0,15,39,2,5,2,2,0:00,1:17
3613,1,2:28,"Dan Hooker",1,2,1,0,0,12,23,4,4,6,7,0:15,0:00
12926,3,5:00,"Emily Whitmire",1,0,0,0,0,9,65,5,8,5,5,0:00,0:00
12928,3,5:00,"Emily Whitmire",2,0,0,0,1,11,71,2,3,5,5,0:13,0:38
12930,3,5:00,"Emily Whitmire",3,0,0,1,1,13,23,2,2,1,1,4:42,0:00
3819,1,1:50,"Ovince Saint Preux",1,0,1,0,0,0,0,0,0,0,0,1:43,0:00
12294,3,5:00,"Jessica Andrade",1,0,0,1,1,17,48,11,14,0,0,2:00,0:00
12296,3,5:00,"Jessica Andrade",2,0,0,1,3,37,74,10,13,5,5,2:15,0:08
12298,3,5:00,"Jessica Andrade",3,0,0,2,3,29,53,29,31,3,3,4:20,0:00
620,1,1:30,"Dong Hyun Ma",1,1,0,0,0,8,15,2,2,3,3,0:07,0:00
10467,1,4:45,"Gokhan Saki",1,2,0,0,0,35,60,2,3,3,3,0:09,0:32
7455,3,5:00,"Teruto Ishihara",1,1,0,1,1,21,36,4,5,0,1,4:29,0:00
7457,3,5:00,"Teruto Ishihara",2,0,0,0,1,7,27,1,2,6,6,0:15,0:00
7459,3,5:00,"Teruto Ishihara",3,0,0,1,4,4,14,1,1,6,6,1:12,0:01
9413,1,4:30,"Jussier Formiga",1,0,2,1,1,6,18,1,1,2,3,1:33,0:00
4013,3,5:00,"Keita Nakamura",1,0,0,0,0,1,11,4,4,2,2,0:00,0:00
4015,3,5:00,"Keita Nakamura",2,0,0,0,0,3,20,7,11,0,1,0:00,0:00
4017,3,5:00,"Keita Nakamura",3,0,0,2,2,7,29,3,7,0,1,0:45,0:00
13319,3,5:00,"Syuri Kondo",1,0,0,0,0,27,74,8,9,2,3,0:00,0:00
13321,3,5:00,"Syuri Kondo",2,0,0,0,0,43,88,12,14,2,2,0:00,0:00
13323,3,5:00,"Syuri Kondo",3,0,0,0,0,30,82,6,6,5,6,0:00,0:00
7349,3,5:00,"Shinsho Anzai",1,0,0,0,2,11,25,5,9,2,5,0:12,0:14
7351,3,5:00,"Shinsho Anzai",2,0,0,1,2,10,20,2,4,0,0,2:32,0:14
7353,3,5:00,"Shinsho Anzai",3,0,0,0,8,15,23,6,7,0,2,0:55,1:35
2157,3,5:00,"Daichi Abe",1,0,0,0,0,15,65,2,3,4,10,0:00,0:00
2159,3,5:00,"Daichi Abe",2,0,0,0,0,4,29,1,3,12,16,0:00,0:00
2161,3,5:00,"Daichi Abe",3,1,0,1,1,16,43,1,1,8,13,0:05,0:00
NULL,1,17:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,2:14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,0:09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,1:53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,0:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,1:08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,1:02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,0:20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,3:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,2:01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,2:18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,2:13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,7:22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,5:19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,3:22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4,10:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,9:30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,2:32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,10:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,9:25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,10:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,10:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2,1:26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,5:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
661,3,5:00,"Diego Sanchez",1,0,0,0,1,29,57,7,9,0,0,0:01,NULL
663,3,5:00,"Diego Sanchez",2,0,1,1,1,26,46,5,7,0,0,0:45,NULL
665,3,5:00,"Diego Sanchez",3,0,0,0,2,20,67,4,7,0,0,0:00,NULL
2413,1,1:09,"Dan Hardy",1,1,0,0,0,3,9,0,0,2,3,0:02,NULL
5639,3,3:10,"Nate Marquardt",1,0,0,1,1,7,17,8,8,7,9,1:03,NULL
5641,3,3:10,"Nate Marquardt",2,0,1,1,2,23,38,6,6,2,2,2:19,NULL
5643,3,3:10,"Nate Marquardt",3,1,0,0,3,7,14,2,2,5,6,0:57,NULL
3641,1,2:37,"Demian Maia",1,0,1,1,4,5,14,1,3,0,0,0:09,1:27
677,1,3:29,"Paulo Thiago",1,1,0,0,0,4,21,1,1,2,2,0:02,0:00
2701,2,0:10,"Terry Etim",1,0,0,1,1,5,26,1,2,9,10,0:21,NULL
2703,2,0:10,"Terry Etim",2,1,0,0,0,3,4,0,0,1,1,0:03,NULL
8511,1,0:54,"Junior Dos Santos",1,2,0,0,0,9,14,2,3,1,1,0:06,0:00
2567,1,2:13,"Evan Dunham",1,1,1,0,0,13,27,0,0,0,0,0:31,NULL
NULL,1,1:03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1117,1,4:58,"Donald Cerrone",1,3,0,0,1,16,45,11,11,1,1,0:21,0:17
10397,3,2:48,"Derrick Lewis",1,1,0,1,1,16,25,1,1,1,1,2:10,2:21
10399,3,2:48,"Derrick Lewis",2,0,0,0,0,4,5,0,0,0,0,0:00,3:50
10401,3,2:48,"Derrick Lewis",3,1,0,0,1,7,12,1,1,0,0,0:06,1:02
177,3,5:00,"James Vick",1,1,0,0,0,9,41,12,18,2,2,0:12,1:11
179,3,5:00,"James Vick",2,0,0,1,2,11,33,12,14,2,3,0:15,0:21
181,3,5:00,"James Vick",3,0,0,0,0,4,26,14,18,2,3,0:00,0:04
760,2,4:17,"Curtis Millender",1,1,0,0,0,16,40,5,7,5,7,0:12,0:14
