unique_round_id,ending_round,ending_time,fighter_name,round_number,knockdowns,submission_attempts,takedowns,takedowns_attempted,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,fighter_control_time,opponent_control_time
4620,3,1:27,"Brian Camozzi",1,0,0,0,0,10,62,4,6,6,6,0:00,0:26
4622,3,1:27,"Brian Camozzi",2,0,0,0,0,15,72,5,5,2,3,0:00,0:00
4624,3,1:27,"Brian Camozzi",3,0,0,0,0,4,26,0,0,1,2,0:00,0:06
7850,2,2:04,"Gerald Meerschaert",1,0,0,2,5,13,23,2,5,0,0,1:01,0:36
7852,2,2:04,"Gerald Meerschaert",2,0,0,1,3,0,1,0,0,0,0,0:09,1:37
2971,3,5:00,"Jordan Mein",1,0,0,0,1,2,14,4,5,16,17,0:00,0:45
2973,3,5:00,"Jordan Mein",2,0,0,0,2,2,10,1,1,10,11,0:00,2:14
2975,3,5:00,"Jordan Mein",3,0,1,1,3,0,2,1,1,0,0,0:36,3:56
11108,3,5:00,"Terrion Ware",1,0,0,0,1,12,38,3,5,4,4,0:13,2:09
11110,3,5:00,"Terrion Ware",2,0,0,0,0,13,46,6,7,1,3,0:03,2:00
11112,3,5:00,"Terrion Ware",3,0,0,0,0,16,43,3,4,2,2,0:00,2:41
7922,2,2:54,"James Bochnovic",1,0,0,0,0,1,11,2,3,2,2,0:08,3:51
7924,2,2:54,"James Bochnovic",2,0,0,0,1,0,8,0,0,0,0,0:00,1:52
307,4,2:36,"Neil Magny",1,0,0,0,0,8,51,2,4,2,5,0:00,0:00
309,4,2:36,"Neil Magny",2,0,0,0,1,16,63,3,5,2,3,0:00,0:28
311,4,2:36,"Neil Magny",3,0,0,0,0,18,78,2,2,7,9,0:00,0:00
313,4,2:36,"Neil Magny",4,0,0,0,1,9,27,2,3,1,1,0:00,0:13
2838,3,4:09,"Darren Elkins",1,0,0,2,4,14,43,5,9,1,1,1:42,0:26
2840,3,4:09,"Darren Elkins",2,0,0,1,1,17,52,4,9,0,0,0:46,0:34
2842,3,4:09,"Darren Elkins",3,0,0,0,1,19,56,1,3,1,1,0:11,1:32
9609,1,1:57,"Khalil Rountree Jr.",1,0,0,0,0,3,7,0,0,1,2,0:05,0:04
1383,3,5:00,"Cezar Ferreira",1,0,0,1,4,3,4,0,2,3,3,2:26,0:00
1385,3,5:00,"Cezar Ferreira",2,0,0,3,4,6,11,2,5,1,2,1:28,0:04
1387,3,5:00,"Cezar Ferreira",3,0,0,1,3,8,24,1,2,2,2,1:26,1:26
10015,2,1:31,"Guido Cannetti",1,0,0,2,4,9,19,8,10,4,6,2:31,0:52
10017,2,1:31,"Guido Cannetti",2,0,0,0,0,2,6,0,0,1,1,0:15,0:29
12932,1,4:48,"Poliana Botelho",1,0,0,0,0,1,11,1,4,4,5,0:00,1:51
4054,1,1:02,"Bartosz Fabinski",1,0,0,0,0,0,4,0,0,1,1,0:00,0:46
9416,1,2:18,"Ulka Sasaki",1,0,0,0,0,6,10,1,1,0,0,1:24,0:38
9345,3,5:00,"Humberto Bandenay",1,0,0,1,1,8,32,6,9,6,7,0:02,1:29
9347,3,5:00,"Humberto Bandenay",2,0,0,1,1,2,8,3,5,2,2,0:13,2:03
9349,3,5:00,"Humberto Bandenay",3,0,0,0,1,2,19,1,1,0,2,0:00,2:26
7138,3,5:00,"Hector Aldana",1,0,0,0,0,25,63,1,2,7,7,0:02,0:00
7140,3,5:00,"Hector Aldana",2,0,0,0,0,12,38,2,4,9,13,0:41,0:00
7142,3,5:00,"Hector Aldana",3,0,0,0,0,8,35,4,6,1,2,0:00,0:00
4153,3,5:00,"Devin Powell",1,0,0,0,0,11,38,11,17,1,1,0:00,1:20
4155,3,5:00,"Devin Powell",2,0,0,0,0,2,24,0,6,14,15,0:07,2:08
4157,3,5:00,"Devin Powell",3,0,0,0,1,5,16,4,5,10,17,0:08,0:59
9216,3,5:00,"Anderson Dos Santos",1,0,0,0,0,11,63,2,3,4,4,0:00,0:00
9218,3,5:00,"Anderson Dos Santos",2,0,0,0,1,8,26,3,3,2,3,0:18,2:48
9220,3,5:00,"Anderson Dos Santos",3,0,1,0,0,13,65,2,2,1,1,0:00,1:52
108,3,4:02,"Kevin Lee",1,0,0,1,1,22,52,5,6,0,0,2:17,0:02
110,3,4:02,"Kevin Lee",2,0,0,0,2,15,40,7,9,0,0,0:00,0:00
112,3,4:02,"Kevin Lee",3,0,0,2,3,4,9,2,3,0,0,2:32,0:00
10768,5,3:15,"Ray Borg",1,0,0,0,2,1,7,0,0,0,1,0:10,3:04
10770,5,3:15,"Ray Borg",2,0,0,2,2,0,1,0,1,0,0,1:07,3:35
10772,5,3:15,"Ray Borg",3,0,0,0,2,3,5,0,1,1,1,0:12,4:18
10774,5,3:15,"Ray Borg",4,0,0,1,2,2,3,3,3,0,0,0:39,4:03
10776,5,3:15,"Ray Borg",5,0,0,0,2,2,5,1,1,0,0,0:00,2:49
9884,1,1:05,"Walt Harris",1,0,0,0,0,0,0,0,0,0,0,0:00,0:31
12978,1,2:54,"Kalindra Faria",1,0,0,0,0,0,3,0,0,0,1,0:00,2:42
390,3,5:00,"Evan Dunham",1,0,0,0,2,5,23,0,0,0,0,0:02,2:42
392,3,5:00,"Evan Dunham",2,0,0,1,3,8,19,1,1,0,0,2:20,0:14
394,3,5:00,"Evan Dunham",3,0,0,0,2,19,67,3,5,0,0,0:52,0:00
11081,3,5:00,"Tom Duquesnoy",1,0,0,0,0,10,40,5,9,3,3,0:01,0:43
11083,3,5:00,"Tom Duquesnoy",2,0,0,0,0,7,23,1,1,0,1,0:01,2:06
11085,3,5:00,"Tom Duquesnoy",3,0,0,1,1,5,18,2,3,0,0,0:15,0:00
1280,3,5:00,"Bobby Green",1,0,0,1,2,10,31,7,9,6,8,0:54,0:41
1282,3,5:00,"Bobby Green",2,0,0,0,1,24,66,4,7,4,4,0:41,0:16
1284,3,5:00,"Bobby Green",3,0,0,0,0,32,98,4,6,2,3,0:35,0:12
12939,3,5:00,"Pearl Gonzalez",1,0,0,0,4,1,7,2,2,9,10,3:22,0:49
12941,3,5:00,"Pearl Gonzalez",2,0,0,0,5,2,12,0,1,2,7,3:11,0:00
12943,3,5:00,"Pearl Gonzalez",3,0,0,0,6,1,8,3,3,7,8,3:37,0:08
9372,3,5:00,"Marco Beltran",1,0,0,0,0,5,19,2,3,4,6,0:00,0:00
9374,3,5:00,"Marco Beltran",2,0,0,0,0,3,26,2,3,5,8,0:00,0:00
9376,3,5:00,"Marco Beltran",3,0,0,1,1,6,35,3,4,4,5,0:12,0:16
10826,1,1:38,"Magomed Bibulatov",1,0,0,0,0,2,6,2,3,1,1,0:03,0:02
3223,3,5:00,"Thales Leites",1,0,0,0,2,7,23,0,1,5,6,1:21,0:00
3225,3,5:00,"Thales Leites",2,0,0,0,2,12,43,1,3,7,7,0:30,0:13
3227,3,5:00,"Thales Leites",3,0,0,0,3,12,46,0,1,2,2,1:06,1:11
6522,3,4:49,"Wilson Reis",1,0,0,0,2,1,46,0,5,3,4,0:01,0:01
6524,3,4:49,"Wilson Reis",2,0,0,0,2,1,61,1,6,4,5,0:00,0:23
6526,3,4:49,"Wilson Reis",3,0,0,0,2,0,32,1,3,5,6,0:00,1:55
12142,2,2:47,"Michelle Waterson",1,0,0,1,1,4,8,2,3,8,9,0:50,2:55
12144,2,2:47,"Michelle Waterson",2,0,0,0,0,1,6,2,2,5,5,0:00,1:38
1981,2,3:28,"Jacare Souza",1,0,0,1,2,4,21,1,3,0,0,0:49,0:05
1983,2,3:28,"Jacare Souza",2,0,0,0,1,2,10,2,2,0,0,0:00,0:20
475,3,5:00,"Jeremy Stephens",1,0,0,0,0,3,31,1,1,6,9,0:00,1:30
477,3,5:00,"Jeremy Stephens",2,0,0,0,1,9,62,4,6,10,13,0:00,0:00
479,3,5:00,"Jeremy Stephens",3,0,0,0,0,16,75,2,3,5,7,0:00,0:46
8476,3,5:00,"Roy Nelson",1,0,0,1,3,7,12,2,2,0,0,3:12,0:23
8478,3,5:00,"Roy Nelson",2,0,0,0,3,5,14,2,2,4,5,1:07,0:00
8480,3,5:00,"Roy Nelson",3,0,0,0,2,6,26,5,5,1,1,0:13,0:00
9169,2,0:28,"Patrick Williams",1,0,0,2,4,15,43,11,14,6,6,0:38,0:13
9171,2,0:28,"Patrick Williams",2,0,0,0,0,5,10,0,0,0,0,0:00,0:01
1273,3,5:00,"Bobby Green",1,0,0,0,3,2,13,9,10,15,16,1:15,0:00
1275,3,5:00,"Bobby Green",2,0,0,0,1,6,22,8,8,10,12,0:42,0:00
1277,3,5:00,"Bobby Green",3,0,0,0,2,6,36,10,15,9,11,0:31,0:00
9287,3,5:00,"Louis Smolka",1,0,0,0,2,7,24,1,1,0,0,0:46,3:02
9289,3,5:00,"Louis Smolka",2,0,1,0,1,17,32,2,3,0,0,0:51,2:48
9291,3,5:00,"Louis Smolka",3,0,1,1,1,11,33,1,2,2,2,1:02,2:13
9240,3,5:00,"Augusto Mendes",1,1,0,0,0,3,13,2,3,4,4,0:11,3:23
9242,3,5:00,"Augusto Mendes",2,0,0,0,3,5,22,4,5,3,3,1:35,1:27
9244,3,5:00,"Augusto Mendes",3,0,0,0,0,8,38,1,3,0,0,1:27,1:09
8012,3,5:00,"Jake Collier",1,0,0,0,1,8,17,8,12,6,7,1:26,2:04
8014,3,5:00,"Jake Collier",2,0,0,0,0,7,25,2,2,2,2,0:39,1:15
8016,3,5:00,"Jake Collier",3,0,1,0,1,2,6,1,1,0,0,0:07,4:26
7788,3,3:52,"Andrew Sanchez",1,0,0,1,1,9,18,5,7,3,3,1:36,1:04
7790,3,3:52,"Andrew Sanchez",2,0,0,3,6,27,34,2,4,2,2,2:58,0:00
7792,3,3:52,"Andrew Sanchez",3,0,0,0,3,12,32,0,1,3,3,0:00,0:03
3708,1,4:21,"Nathan Coy",1,0,0,1,1,13,29,7,8,3,4,0:05,0:11
12987,3,5:00,"Ashlee Evans-Smith",1,0,0,0,2,9,33,9,9,17,19,0:01,1:42
12989,3,5:00,"Ashlee Evans-Smith",2,0,0,0,2,5,43,4,7,6,8,0:04,1:17
12991,3,5:00,"Ashlee Evans-Smith",3,0,0,0,1,6,56,4,6,8,8,0:00,1:07
5010,5,5:00,"Thiago Santos",1,0,0,0,0,3,12,1,1,7,13,0:00,0:00
5012,5,5:00,"Thiago Santos",2,0,0,0,0,1,25,2,6,4,11,0:00,0:00
5014,5,5:00,"Thiago Santos",3,0,0,0,0,1,17,1,6,4,10,0:00,0:00
5016,5,5:00,"Thiago Santos",4,0,0,0,0,0,13,1,5,7,10,0:00,0:00
5018,5,5:00,"Thiago Santos",5,0,0,0,0,4,25,2,3,5,9,0:00,0:00
12682,1,4:10,"Holly Holm",1,0,0,0,0,3,4,0,1,8,9,0:00,0:05
1360,1,0:05,"Ben Askren",1,0,0,0,0,0,0,0,0,0,0,0:00,0:02
5306,2,1:39,"Luke Rockhold",1,0,0,0,5,2,15,6,9,0,2,2:43,0:00
5308,2,1:39,"Luke Rockhold",2,0,0,0,0,2,5,2,3,2,2,0:43,0:01
53,3,5:00,"Diego Sanchez",1,0,0,1,1,0,0,0,1,4,4,1:27,3:18
55,3,5:00,"Diego Sanchez",2,0,0,0,1,0,3,0,0,2,2,0:35,4:14
57,3,5:00,"Diego Sanchez",3,0,0,0,0,1,1,0,0,0,0,0:22,4:17
609,3,5:00,"Gilbert Melendez",1,0,0,0,1,7,38,0,1,1,1,0:00,0:14
611,3,5:00,"Gilbert Melendez",2,0,0,0,0,6,36,2,2,1,1,0:00,0:00
613,3,5:00,"Gilbert Melendez",3,0,0,0,1,6,30,0,4,0,0,0:00,0:40
11060,2,3:25,"Nohelin Hernandez",1,0,0,0,0,7,20,0,1,2,2,1:03,2:15
11062,2,3:25,"Nohelin Hernandez",2,0,0,1,2,6,14,4,4,3,5,1:53,0:08
12398,3,5:00,"Randa Markos",1,0,0,0,0,8,32,1,1,1,1,0:00,0:00
12400,3,5:00,"Randa Markos",2,0,0,0,0,5,30,1,2,1,3,0:00,0:07
12402,3,5:00,"Randa Markos",3,0,0,0,0,6,37,1,1,1,2,0:00,0:00
6467,1,2:04,"Alejandro Perez",1,0,0,0,0,0,11,0,0,1,3,0:00,0:01
7822,1,1:12,"Jack Marshman",1,0,0,0,0,0,7,0,0,0,0,0:00,0:33
4041,3,5:00,"Ismail Naurdiev",1,0,0,1,1,3,10,7,10,0,0,0:17,3:01
4043,3,5:00,"Ismail Naurdiev",2,0,0,0,0,0,0,1,1,0,0,0:00,4:56
4045,3,5:00,"Ismail Naurdiev",3,0,0,1,1,10,22,0,0,0,0,0:05,3:18
13000,3,5:00,"Pannie Kianzad",1,0,0,0,0,15,29,1,3,1,1,1:47,1:23
13002,3,5:00,"Pannie Kianzad",2,0,0,1,2,10,33,2,3,2,2,0:50,0:40
13004,3,5:00,"Pannie Kianzad",3,0,0,0,0,1,11,0,0,1,1,0:07,3:43
2450,5,5:00,"Frankie Edgar",1,0,0,0,1,10,40,3,8,5,5,0:00,0:00
2452,5,5:00,"Frankie Edgar",2,0,0,0,2,8,44,1,6,4,5,0:05,0:00
2454,5,5:00,"Frankie Edgar",3,0,0,1,4,10,36,6,10,1,2,0:59,0:00
2456,5,5:00,"Frankie Edgar",4,0,0,0,6,14,35,6,9,2,3,0:29,0:00
2458,5,5:00,"Frankie Edgar",5,0,0,0,2,15,40,5,15,6,6,0:13,0:00
13514,3,5:00,"Felicia Spencer",1,0,0,0,3,8,17,2,2,0,0,1:49,0:02
13516,3,5:00,"Felicia Spencer",2,0,0,0,4,6,15,1,1,3,3,1:19,1:16
13518,3,5:00,"Felicia Spencer",3,0,0,0,1,7,32,6,10,5,5,0:26,0:34
4202,2,2:39,"Niko Price",1,1,0,0,2,8,22,7,13,1,1,0:52,1:34
4204,2,2:39,"Niko Price",2,0,0,0,0,7,19,0,1,1,1,0:02,2:03
2509,3,5:00,"Olivier Aubin-Mercier",1,0,0,0,0,3,5,1,1,0,1,0:00,3:37
2511,3,5:00,"Olivier Aubin-Mercier",2,0,0,0,1,6,20,5,9,1,1,0:33,0:30
2513,3,5:00,"Olivier Aubin-Mercier",3,0,0,0,2,5,9,2,2,0,0,0:28,3:46
9503,3,5:00,"Marc-Andre Barriault",1,0,0,1,1,4,16,3,7,6,6,0:56,1:39
9505,3,5:00,"Marc-Andre Barriault",2,0,0,0,2,4,10,3,4,1,1,0:54,1:32
9507,3,5:00,"Marc-Andre Barriault",3,0,0,0,0,10,25,5,5,3,3,0:26,1:38
13053,3,5:00,"Alexis Davis",1,0,0,0,1,8,33,11,18,7,7,0:00,0:22
13055,3,5:00,"Alexis Davis",2,0,0,0,1,14,28,3,6,2,2,2:49,0:12
13057,3,5:00,"Alexis Davis",3,0,0,0,2,11,27,6,9,6,7,0:57,0:26
11040,3,4:09,"Yoshinori Horie",1,0,0,0,1,5,20,1,1,5,5,0:02,0:00
11042,3,4:09,"Yoshinori Horie",2,0,0,0,0,7,17,3,4,3,3,0:00,0:00
11044,3,4:09,"Yoshinori Horie",3,0,0,0,0,12,25,3,3,0,1,0:00,1:19
8958,3,3:17,"SeungWoo Choi",1,0,0,1,1,4,17,3,5,0,0,0:24,2:17
8960,3,3:17,"SeungWoo Choi",2,0,0,0,0,6,40,5,11,0,1,0:00,1:45
8962,3,3:17,"SeungWoo Choi",3,0,0,1,1,1,17,4,5,0,0,0:25,2:03
9445,3,5:00,"Alexandre Pantoja",1,0,0,1,5,14,38,4,7,4,7,0:45,0:39
9447,3,5:00,"Alexandre Pantoja",2,0,0,1,2,12,40,1,1,6,7,0:19,0:18
9449,3,5:00,"Alexandre Pantoja",3,0,0,0,3,15,44,4,6,1,1,0:10,0:55
13398,2,4:13,"Sarah Frota",1,0,0,0,0,5,12,0,0,0,0,0:00,4:21
13400,2,4:13,"Sarah Frota",2,0,0,0,0,3,7,1,1,0,0,0:00,3:31
6044,3,5:00,"Kyle Stewart",1,0,0,0,6,6,19,3,8,5,5,1:07,1:50
6046,3,5:00,"Kyle Stewart",2,0,0,0,1,3,10,0,1,2,2,1:08,3:24
6048,3,5:00,"Kyle Stewart",3,0,0,0,1,4,16,0,0,0,3,0:00,3:46
13172,1,0:14,"Cat Zingano",1,0,0,0,0,0,0,0,1,0,0,0:03,0:05
12715,3,5:00,"Raquel Pennington",1,0,0,0,3,4,30,2,3,2,5,0:14,0:02
12717,3,5:00,"Raquel Pennington",2,0,0,0,1,8,31,2,3,5,7,0:00,0:01
12719,3,5:00,"Raquel Pennington",3,0,0,0,1,12,46,0,8,5,6,0:01,0:00
674,2,4:20,"Josh Koscheck",1,0,0,1,3,1,22,2,5,0,0,1:56,0:00
676,2,4:20,"Josh Koscheck",2,0,0,0,3,4,13,0,0,0,0,1:36,0:22
5278,1,2:19,"Richard Walsh",1,0,0,0,0,3,11,5,5,2,4,0:17,0:01
418,1,2:37,"Gleison Tibau",1,0,0,0,1,2,18,0,1,0,1,0:00,0:45
3629,1,1:40,"Mark Munoz",1,0,0,0,1,0,0,0,0,0,1,0:00,0:53
9442,2,2:37,"Norifumi Yamamoto",1,0,0,0,0,8,25,0,2,3,3,0:00,0:00
9444,2,2:37,"Norifumi Yamamoto",2,0,0,0,0,4,15,1,1,3,3,0:00,0:10
4603,1,2:17,"Dhiego Lima",1,0,0,0,1,6,20,0,3,1,1,0:02,0:22
10606,2,3:18,"Ruan Potts",1,0,1,1,3,2,5,2,4,3,3,1:40,1:10
10608,2,3:18,"Ruan Potts",2,0,0,0,0,0,1,0,0,0,0,0:00,2:58
1395,3,5:00,"James Krause",1,0,0,0,3,9,28,5,6,4,7,1:08,0:24
1397,3,5:00,"James Krause",2,0,0,0,5,21,58,4,7,6,9,0:05,0:00
1399,3,5:00,"James Krause",3,0,0,0,2,28,80,5,9,5,5,0:29,0:00
11024,3,5:00,"Alex Torres",1,0,0,1,1,13,37,6,9,4,9,0:02,0:49
11026,3,5:00,"Alex Torres",2,0,0,0,2,5,18,1,2,3,3,1:16,0:48
11028,3,5:00,"Alex Torres",3,0,0,1,6,4,18,1,1,0,2,1:57,0:01
816,3,2:06,"Dustin Poirier",1,0,0,0,0,0,1,0,2,2,3,0:00,3:39
818,3,2:06,"Dustin Poirier",2,0,0,0,0,5,23,2,4,1,1,0:00,3:42
820,3,2:06,"Dustin Poirier",3,0,1,0,0,0,2,0,1,2,2,0:00,1:31
859,3,5:00,"Edson Barboza",1,0,0,0,0,10,35,7,11,7,8,0:00,0:45
861,3,5:00,"Edson Barboza",2,0,0,1,1,10,21,6,7,5,6,1:29,0:46
863,3,5:00,"Edson Barboza",3,0,0,0,2,7,18,6,6,2,2,0:20,0:32
4436,3,5:00,"Davi Ramos",1,0,0,0,0,1,16,0,7,1,1,0:00,0:00
4438,3,5:00,"Davi Ramos",2,0,0,0,1,4,25,1,7,0,0,0:25,0:00
4440,3,5:00,"Davi Ramos",3,0,0,0,0,0,2,0,0,0,0,0:00,4:39
10416,2,2:22,"Shamil Abdurakhimov",1,0,0,0,0,1,4,0,1,0,0,0:00,4:02
10418,2,2:22,"Shamil Abdurakhimov",2,0,0,0,0,2,3,0,0,0,0,0:00,2:05
3821,3,5:00,"Mairbek Taisumov",1,0,0,0,0,14,41,0,6,5,6,0:00,0:00
3823,3,5:00,"Mairbek Taisumov",2,0,0,0,2,13,42,4,5,1,2,0:01,0:19
3825,3,5:00,"Mairbek Taisumov",3,0,0,0,0,13,56,1,2,0,0,0:00,0:00
12958,3,5:00,"Andrea Lee",1,0,0,1,1,6,36,15,22,11,13,1:25,0:12
12960,3,5:00,"Andrea Lee",2,0,0,1,1,4,18,7,8,6,7,2:03,0:52
12962,3,5:00,"Andrea Lee",3,0,0,1,3,3,19,4,9,5,5,0:51,1:09
9110,3,5:00,"Lerone Murphy",1,0,1,0,0,0,6,2,4,3,3,3:37,0:00
9112,3,5:00,"Lerone Murphy",2,0,1,0,0,8,30,6,8,0,0,2:40,0:15
9114,3,5:00,"Lerone Murphy",3,0,0,0,0,4,19,5,8,0,0,3:12,0:00
13241,3,2:26,"Liana Jojua",1,0,0,0,0,6,23,2,2,1,1,0:00,2:56
13243,3,2:26,"Liana Jojua",2,0,0,1,1,5,14,4,4,0,0,1:02,3:01
13245,3,2:26,"Liana Jojua",3,0,0,1,2,1,1,0,0,0,0,1:18,0:38
7398,1,3:33,"Teemu Packalen",1,0,0,0,1,3,12,5,6,0,1,0:00,0:11
6408,3,1:55,"Takashi Sato",1,0,0,0,0,7,27,1,2,1,1,0:00,1:42
6410,3,1:55,"Takashi Sato",2,0,0,1,2,9,35,2,4,1,1,0:38,0:20
6412,3,1:55,"Takashi Sato",3,0,0,0,0,7,17,1,2,0,0,0:00,0:29
5193,1,4:26,"Nordine Taleb",1,0,0,0,0,3,16,0,5,3,5,0:00,0:02
4076,3,5:00,"Zak Cummings",1,0,0,0,0,2,10,1,3,3,4,0:00,1:21
4078,3,5:00,"Zak Cummings",2,0,0,0,0,2,17,1,2,4,5,0:00,1:14
4080,3,5:00,"Zak Cummings",3,0,0,0,0,2,24,0,2,2,2,0:00,1:04
11016,3,5:00,"Fares Ziam",1,0,0,0,3,0,8,0,0,2,2,1:28,2:23
11018,3,5:00,"Fares Ziam",2,0,0,0,1,6,13,1,1,1,1,0:45,2:52
11020,3,5:00,"Fares Ziam",3,0,0,0,0,0,5,0,1,0,0,0:13,4:22
NULL,1,4:19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5446,1,1:11,"Mark Hunt",1,0,0,1,1,3,11,0,0,0,1,--,--
NULL,1,6:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,--
NULL,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,8:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,2:42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,--
NULL,1,2:33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2330,1,7:35,"Tatsuya Kawajiri",1,1,0,0,1,14,49,5,9,9,11,--,--
NULL,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1,3:41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
865,1,2:30,"Edson Barboza",1,0,0,0,0,6,21,3,5,4,6,0:00,0:44
7841,1,0:49,"David Branch",1,0,0,0,0,1,6,0,0,0,0,0:04,0:10
1042,3,4:14,"Michael Johnson",1,0,0,0,0,6,32,0,2,1,2,0:00,0:00
1044,3,4:14,"Michael Johnson",2,0,0,0,0,4,43,5,6,1,2,0:00,0:01
1046,3,4:14,"Michael Johnson",3,0,0,0,0,3,35,4,6,0,0,0:00,0:01
12167,3,5:00,"Karolina Kowalkiewicz",1,0,0,0,0,5,25,8,11,16,22,0:20,0:08
12169,3,5:00,"Karolina Kowalkiewicz",2,0,0,0,0,5,13,4,5,3,4,0:03,2:44
12171,3,5:00,"Karolina Kowalkiewicz",3,0,0,0,0,6,23,8,11,2,4,0:32,0:42
10455,3,4:20,"Kennedy Nzechukwu",1,0,0,0,0,10,15,2,2,0,0,1:46,1:14
10457,3,4:20,"Kennedy Nzechukwu",2,0,0,0,0,16,31,4,5,0,0,0:57,0:08
10459,3,4:20,"Kennedy Nzechukwu",3,0,0,0,0,7,18,1,1,0,0,1:41,0:16
6202,3,5:00,"Sheymon Moraes",1,0,0,0,0,4,17,10,13,2,3,0:36,1:01
6204,3,5:00,"Sheymon Moraes",2,0,0,0,0,8,23,10,15,2,2,0:45,1:08
6206,3,5:00,"Sheymon Moraes",3,0,0,0,0,9,30,6,12,3,3,0:00,0:30
12484,3,5:00,"Jessica Aguilar",1,0,1,0,0,3,13,11,11,0,0,1:27,2:29
12486,3,5:00,"Jessica Aguilar",2,0,0,0,0,5,19,8,15,0,0,0:13,0:28
12488,3,5:00,"Jessica Aguilar",3,0,0,0,1,15,44,8,12,0,0,0:00,0:04
575,1,2:52,"Ross Pearson",1,0,0,0,1,1,6,4,11,7,7,0:00,0:08
8939,3,5:00,"Enrique Barzola",1,0,0,0,1,3,19,4,6,6,8,0:09,0:00
8941,3,5:00,"Enrique Barzola",2,0,0,0,6,8,30,3,3,4,4,0:09,0:00
8943,3,5:00,"Enrique Barzola",3,0,0,0,1,17,47,2,4,5,5,0:12,0:00
7860,3,5:00,"Gerald Meerschaert",1,0,2,2,3,0,0,0,0,2,2,2:38,1:52
7862,3,5:00,"Gerald Meerschaert",2,0,0,3,6,3,3,0,0,1,1,3:43,0:52
7864,3,5:00,"Gerald Meerschaert",3,0,2,1,2,1,3,3,4,0,0,2:51,1:28
10783,3,5:00,"Ray Borg",1,0,0,1,1,0,1,2,3,0,0,1:36,2:38
10785,3,5:00,"Ray Borg",2,0,0,3,5,3,5,4,5,0,0,2:38,1:54
10787,3,5:00,"Ray Borg",3,0,0,3,4,5,17,2,3,1,1,2:19,1:52
13279,3,5:00,"Sabina Mazo",1,0,0,0,0,3,8,1,1,5,6,0:00,3:49
13281,3,5:00,"Sabina Mazo",2,0,0,0,0,5,35,5,6,6,9,0:00,2:18
13283,3,5:00,"Sabina Mazo",3,0,0,0,0,13,44,13,18,13,17,0:00,0:56
10898,3,5:00,"Mark De La Rosa",1,0,0,0,0,8,22,2,2,3,4,0:00,3:07
10900,3,5:00,"Mark De La Rosa",2,0,0,0,0,5,13,0,0,0,1,0:00,3:48
10902,3,5:00,"Mark De La Rosa",3,0,0,0,0,6,38,0,0,2,4,0:00,1:19
2805,5,2:26,"Renan Barao",1,0,0,0,0,5,37,0,6,2,2,0:00,0:54
2807,5,2:26,"Renan Barao",2,0,0,0,0,14,64,3,10,3,5,0:00,0:01
2809,5,2:26,"Renan Barao",3,0,0,0,0,12,64,5,6,2,3,0:00,0:25
2811,5,2:26,"Renan Barao",4,0,0,0,0,8,34,4,9,1,2,0:00,2:11
2813,5,2:26,"Renan Barao",5,0,0,0,0,3,27,1,3,1,1,0:00,0:07
3800,3,3:53,"Dan Henderson",1,0,0,0,1,1,7,3,3,1,1,0:04,3:45
3802,3,3:53,"Dan Henderson",2,0,0,0,0,0,5,0,0,0,0,0:00,4:20
3804,3,3:53,"Dan Henderson",3,0,0,0,0,0,1,0,0,1,1,0:00,3:11
624,3,3:06,"Jake Ellenberger",1,0,0,0,0,8,32,2,2,0,0,0:00,0:00
626,3,3:06,"Jake Ellenberger",2,0,0,2,3,10,27,1,2,2,2,0:46,1:02
628,3,3:06,"Jake Ellenberger",3,0,0,0,0,4,22,2,2,0,0,0:00,0:08
6006,3,5:00,"Francisco Rivera",1,0,0,3,4,9,20,4,4,1,1,0:41,2:20
6008,3,5:00,"Francisco Rivera",2,0,1,0,0,6,23,0,1,2,2,0:02,3:16
6010,3,5:00,"Francisco Rivera",3,0,0,0,0,16,50,2,2,1,1,0:00,2:36
1207,1,5:00,"Jamie Varner",1,0,0,1,1,6,25,1,5,0,0,0:35,2:18
166,3,5:00,"Francisco Trinaldo",1,0,0,0,0,0,0,3,3,1,1,0:00,2:29
168,3,5:00,"Francisco Trinaldo",2,0,1,0,0,5,15,1,1,0,0,0:00,3:14
170,3,5:00,"Francisco Trinaldo",3,0,0,0,0,2,12,0,1,1,1,0:00,3:06
2290,1,4:06,"Katsunori Kikuno",1,0,0,0,0,17,37,4,5,1,2,0:23,0:37
