unique_round_id,ending_round,ending_time,fighter_name,round_number,knockdowns,submission_attempts,takedowns,takedowns_attempted,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,fighter_control_time,opponent_control_time
13999.0,1.0,3:06,Edson Barboza,1.0,1.0,0.0,0.0,0.0,4.0,11.0,5.0,5.0,1.0,1.0,0:03,0:02
19031.0,2.0,2:12,Rick Story,1.0,0.0,0.0,2.0,2.0,16.0,27.0,2.0,2.0,0.0,0.0,4:17,0:00
19033.0,2.0,2:12,Rick Story,2.0,0.0,1.0,1.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,1:28,0:00
15494.0,2.0,3:27,Joe Proctor,1.0,0.0,0.0,0.0,0.0,8.0,44.0,0.0,0.0,2.0,2.0,0:00,0:00
15496.0,2.0,3:27,Joe Proctor,2.0,1.0,0.0,0.0,0.0,13.0,30.0,2.0,5.0,0.0,0.0,0:07,0:36
25935.0,3.0,4:51,John Lineker,1.0,0.0,0.0,1.0,2.0,16.0,48.0,6.0,11.0,2.0,2.0,0:15,0:54
25937.0,3.0,4:51,John Lineker,2.0,0.0,0.0,1.0,2.0,23.0,86.0,14.0,19.0,2.0,2.0,0:00,0:01
25939.0,3.0,4:51,John Lineker,3.0,1.0,0.0,0.0,0.0,45.0,116.0,22.0,40.0,3.0,3.0,0:01,0:00
15091.0,3.0,2:08,Lucas Martins,1.0,0.0,0.0,0.0,0.0,16.0,54.0,4.0,7.0,5.0,5.0,0:00,0:00
15093.0,3.0,2:08,Lucas Martins,2.0,0.0,0.0,0.0,1.0,9.0,38.0,3.0,4.0,4.0,5.0,0:12,0:00
15095.0,3.0,2:08,Lucas Martins,3.0,1.0,0.0,0.0,0.0,11.0,24.0,0.0,1.0,1.0,2.0,0:04,0:00
15123.0,3.0,5:00,Gleison Tibau,1.0,0.0,0.0,1.0,1.0,9.0,27.0,0.0,1.0,3.0,4.0,2:07,0:00
15125.0,3.0,5:00,Gleison Tibau,2.0,0.0,0.0,1.0,3.0,13.0,25.0,0.0,1.0,1.0,1.0,1:28,0:25
15127.0,3.0,5:00,Gleison Tibau,3.0,0.0,0.0,2.0,2.0,15.0,30.0,3.0,4.0,0.0,0.0,0:58,1:49
26420.0,1.0,2:24,Leslie Smith,1.0,1.0,0.0,0.0,0.0,21.0,43.0,8.0,9.0,7.0,7.0,0:01,0:00
24306.0,3.0,3:50,Aljamain Sterling,1.0,0.0,0.0,1.0,1.0,4.0,16.0,10.0,14.0,2.0,3.0,1:58,0:00
24308.0,3.0,3:50,Aljamain Sterling,2.0,0.0,0.0,2.0,2.0,9.0,15.0,4.0,4.0,5.0,7.0,3:06,0:00
24310.0,3.0,3:50,Aljamain Sterling,3.0,0.0,0.0,1.0,1.0,26.0,36.0,2.0,3.0,0.0,0.0,3:30,0:00
22839.0,1.0,5:00,Yosdenis Cedeno,1.0,1.0,0.0,0.0,0.0,8.0,16.0,4.0,4.0,1.0,1.0,3:02,0:55
26233.0,3.0,5:00,Claudia Gadelha,1.0,0.0,2.0,2.0,2.0,22.0,53.0,6.0,9.0,2.0,2.0,3:40,0:00
26235.0,3.0,5:00,Claudia Gadelha,2.0,0.0,0.0,1.0,1.0,11.0,43.0,3.0,7.0,1.0,1.0,1:37,0:00
26237.0,3.0,5:00,Claudia Gadelha,3.0,0.0,0.0,2.0,3.0,16.0,36.0,4.0,8.0,5.0,5.0,1:58,0:00
19281.0,1.0,2:31,Luke Rockhold,1.0,1.0,0.0,0.0,0.0,4.0,11.0,7.0,7.0,1.0,1.0,0:16,0:00
15414.0,3.0,5:00,Brad Tavares,1.0,0.0,0.0,1.0,1.0,5.0,18.0,6.0,11.0,4.0,8.0,0:29,0:00
15416.0,3.0,5:00,Brad Tavares,2.0,0.0,0.0,1.0,2.0,5.0,19.0,5.0,11.0,6.0,6.0,1:44,0:19
15418.0,3.0,5:00,Brad Tavares,3.0,0.0,0.0,0.0,6.0,9.0,27.0,0.0,5.0,5.0,7.0,0:58,0:23
22503.0,3.0,5:00,TJ Dillashaw,1.0,0.0,0.0,1.0,2.0,15.0,49.0,6.0,8.0,3.0,3.0,1:17,0:00
22505.0,3.0,5:00,TJ Dillashaw,2.0,0.0,0.0,1.0,3.0,19.0,35.0,6.0,6.0,20.0,20.0,3:40,0:00
22507.0,3.0,5:00,TJ Dillashaw,3.0,0.0,0.0,0.0,0.0,36.0,96.0,8.0,10.0,4.0,5.0,0:00,0:00
19209.0,3.0,3:23,Yoel Romero,1.0,0.0,0.0,0.0,2.0,4.0,9.0,4.0,7.0,3.0,3.0,0:02,0:54
19211.0,3.0,3:23,Yoel Romero,2.0,0.0,0.0,0.0,2.0,3.0,16.0,6.0,9.0,3.0,3.0,0:00,2:02
19213.0,3.0,3:23,Yoel Romero,3.0,0.0,0.0,0.0,0.0,20.0,29.0,15.0,16.0,2.0,2.0,0:51,0:00
24729.0,3.0,5:00,John Moraga,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,0:00,4:23
24731.0,3.0,5:00,John Moraga,2.0,0.0,1.0,0.0,0.0,22.0,40.0,2.0,6.0,6.0,7.0,1:33,1:02
24733.0,3.0,5:00,John Moraga,3.0,0.0,0.0,0.0,1.0,3.0,23.0,5.0,8.0,3.0,3.0,0:15,1:45
20383.0,2.0,1:54,Cole Miller,1.0,0.0,0.0,0.0,0.0,16.0,49.0,2.0,7.0,6.0,6.0,0:00,0:00
20385.0,2.0,1:54,Cole Miller,2.0,1.0,1.0,0.0,0.0,11.0,25.0,2.0,3.0,1.0,1.0,0:25,0:00
18831.0,3.0,5:00,Ramsey Nijem,1.0,0.0,0.0,0.0,0.0,10.0,33.0,1.0,5.0,4.0,4.0,0:03,0:04
18833.0,3.0,5:00,Ramsey Nijem,2.0,0.0,1.0,2.0,3.0,14.0,32.0,1.0,2.0,0.0,0.0,3:03,0:00
18835.0,3.0,5:00,Ramsey Nijem,3.0,0.0,0.0,3.0,4.0,12.0,30.0,4.0,7.0,0.0,0.0,1:39,0:02
17282.0,3.0,5:00,Elias Silverio,1.0,1.0,0.0,1.0,1.0,23.0,40.0,9.0,11.0,7.0,7.0,3:12,0:00
17284.0,3.0,5:00,Elias Silverio,2.0,0.0,0.0,2.0,2.0,12.0,33.0,5.0,6.0,1.0,2.0,3:40,0:00
17286.0,3.0,5:00,Elias Silverio,3.0,0.0,0.0,1.0,1.0,17.0,27.0,7.0,7.0,0.0,0.0,4:27,0:00
22859.0,3.0,5:00,Trevor Smith,1.0,0.0,1.0,1.0,2.0,8.0,20.0,4.0,5.0,7.0,7.0,1:29,0:43
22861.0,3.0,5:00,Trevor Smith,2.0,0.0,0.0,0.0,5.0,7.0,21.0,4.0,4.0,4.0,4.0,0:03,0:36
22863.0,3.0,5:00,Trevor Smith,3.0,0.0,0.0,0.0,1.0,12.0,46.0,3.0,6.0,8.0,9.0,0:00,0:10
25942.0,3.0,5:00,Louis Smolka,1.0,0.0,0.0,0.0,0.0,6.0,34.0,10.0,12.0,0.0,0.0,0:02,1:54
25944.0,3.0,5:00,Louis Smolka,2.0,0.0,0.0,0.0,0.0,13.0,68.0,8.0,17.0,1.0,1.0,0:05,1:05
25946.0,3.0,5:00,Louis Smolka,3.0,0.0,1.0,0.0,1.0,51.0,110.0,1.0,1.0,2.0,2.0,1:34,0:36
20761.0,3.0,5:00,Vinc Pichel,1.0,0.0,0.0,4.0,5.0,2.0,11.0,0.0,0.0,10.0,10.0,2:45,0:33
20763.0,3.0,5:00,Vinc Pichel,2.0,0.0,0.0,2.0,2.0,13.0,30.0,1.0,1.0,2.0,2.0,4:05,0:00
20765.0,3.0,5:00,Vinc Pichel,3.0,0.0,1.0,2.0,5.0,5.0,15.0,6.0,6.0,5.0,6.0,4:03,0:07
15058.0,1.0,1:45,Beneil Dariush,1.0,1.0,1.0,0.0,0.0,8.0,17.0,1.0,4.0,0.0,0.0,0:43,0:00
24333.0,1.0,2:08,Demetrious Johnson,1.0,1.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,2.0,3.0,0:02,0:00
21161.0,2.0,3:22,Urijah Faber,1.0,0.0,0.0,1.0,1.0,10.0,16.0,2.0,2.0,1.0,1.0,2:41,0:00
21163.0,2.0,3:22,Urijah Faber,2.0,1.0,1.0,0.0,1.0,10.0,19.0,3.0,5.0,3.0,3.0,0:14,0:03
16511.0,3.0,5:00,Chad Mendes,1.0,0.0,0.0,3.0,3.0,13.0,27.0,0.0,0.0,2.0,3.0,2:05,0:06
16513.0,3.0,5:00,Chad Mendes,2.0,0.0,0.0,3.0,4.0,5.0,11.0,0.0,0.0,5.0,6.0,1:51,0:00
16515.0,3.0,5:00,Chad Mendes,3.0,0.0,1.0,1.0,3.0,6.0,18.0,1.0,2.0,3.0,3.0,1:19,0:00
15173.0,3.0,5:00,Joe Lauzon,1.0,0.0,2.0,2.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,1:47,1:58
15175.0,3.0,5:00,Joe Lauzon,2.0,0.0,0.0,0.0,0.0,10.0,23.0,5.0,6.0,0.0,0.0,2:20,0:10
15177.0,3.0,5:00,Joe Lauzon,3.0,0.0,0.0,1.0,1.0,19.0,27.0,5.0,5.0,0.0,0.0,2:49,0:26
19256.0,3.0,5:00,Ryan LaFlare,1.0,0.0,0.0,2.0,3.0,11.0,50.0,9.0,16.0,1.0,1.0,0:25,0:28
19258.0,3.0,5:00,Ryan LaFlare,2.0,0.0,0.0,2.0,2.0,19.0,59.0,8.0,18.0,3.0,5.0,0:29,0:07
19260.0,3.0,5:00,Ryan LaFlare,3.0,0.0,1.0,0.0,2.0,10.0,42.0,6.0,14.0,1.0,1.0,0:05,1:52
14888.0,3.0,5:00,Edson Barboza,1.0,0.0,0.0,0.0,0.0,4.0,22.0,1.0,8.0,0.0,0.0,0:00,3:04
14890.0,3.0,5:00,Edson Barboza,2.0,1.0,1.0,0.0,0.0,8.0,29.0,5.0,8.0,9.0,9.0,0:52,0:00
14892.0,3.0,5:00,Edson Barboza,3.0,0.0,0.0,0.0,1.0,4.0,33.0,5.0,6.0,7.0,8.0,0:01,0:00
15129.0,3.0,5:00,Bobby Green,1.0,0.0,0.0,1.0,1.0,25.0,49.0,5.0,9.0,1.0,2.0,0:08,1:02
15131.0,3.0,5:00,Bobby Green,2.0,0.0,0.0,1.0,3.0,22.0,36.0,0.0,1.0,2.0,2.0,0:33,1:13
15133.0,3.0,5:00,Bobby Green,3.0,0.0,0.0,1.0,2.0,21.0,34.0,3.0,4.0,1.0,1.0,1:49,0:50
20644.0,3.0,5:00,Zach Makovsky,1.0,0.0,0.0,0.0,4.0,5.0,26.0,3.0,3.0,5.0,5.0,0:08,1:13
20646.0,3.0,5:00,Zach Makovsky,2.0,0.0,0.0,3.0,7.0,3.0,18.0,0.0,3.0,0.0,1.0,0:50,1:48
20648.0,3.0,5:00,Zach Makovsky,3.0,0.0,1.0,3.0,6.0,9.0,20.0,0.0,4.0,1.0,1.0,1:41,1:14
19043.0,3.0,5:00,Sam Stout,1.0,0.0,0.0,0.0,0.0,5.0,27.0,5.0,13.0,3.0,3.0,0:06,1:44
19045.0,3.0,5:00,Sam Stout,2.0,0.0,0.0,0.0,1.0,4.0,35.0,12.0,25.0,4.0,5.0,0:01,0:00
19047.0,3.0,5:00,Sam Stout,3.0,0.0,1.0,1.0,1.0,8.0,58.0,12.0,22.0,1.0,1.0,0:38,0:00
15977.0,2.0,1:35,Abel Trujillo,1.0,0.0,0.0,3.0,4.0,20.0,34.0,10.0,11.0,3.0,3.0,1:07,0:42
15979.0,2.0,1:35,Abel Trujillo,2.0,0.0,0.0,2.0,2.0,9.0,14.0,1.0,2.0,0.0,0.0,1:05,0:00
24042.0,3.0,5:00,Alptekin Ozkilic,1.0,0.0,0.0,1.0,1.0,1.0,13.0,1.0,2.0,2.0,2.0,1:51,1:12
24044.0,3.0,5:00,Alptekin Ozkilic,2.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,4.0,1.0,2.0,2:26,0:00
24046.0,3.0,5:00,Alptekin Ozkilic,3.0,0.0,0.0,2.0,2.0,10.0,52.0,4.0,9.0,5.0,5.0,2:05,0:00
,2.0,1:39,,,,,,,,,,,,,,
16119.0,2.0,5:00,Eddie Alvarez,1.0,1.0,0.0,5.0,6.0,25.0,71.0,7.0,7.0,5.0,6.0,--,
16121.0,2.0,5:00,Eddie Alvarez,2.0,0.0,0.0,2.0,3.0,5.0,17.0,4.0,5.0,2.0,2.0,--,
20453.0,2.0,5:00,Tatsuya Kawajiri,1.0,1.0,0.0,0.0,0.0,19.0,32.0,3.0,5.0,0.0,1.0,--,
20455.0,2.0,5:00,Tatsuya Kawajiri,2.0,0.0,0.0,1.0,1.0,11.0,29.0,1.0,1.0,0.0,0.0,--,
17899.0,1.0,6:45,Nick Diaz,1.0,0.0,0.0,1.0,3.0,65.0,152.0,17.0,21.0,5.0,7.0,--,
,2.0,1:05,,,,,,,,,,,,,,
26491.0,1.0,4:08,Melvin Manhoef,1.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,1.0,0.0,1.0,--,
20691.0,1.0,6:57,Jason Miller,1.0,0.0,0.0,1.0,1.0,38.0,52.0,3.0,3.0,1.0,1.0,--,
,2.0,5:00,,,,,,,,,,,,,,
,2.0,0:58,,,,,,,,,,,,,,
,2.0,5:00,,,,,,,,,,,,,,
,2.0,2:32,,,,,,,,,,,,,,
19431.0,2.0,5:00,Katsunori Kikuno,1.0,0.0,0.0,3.0,4.0,29.0,87.0,1.0,1.0,1.0,1.0,--,
19433.0,2.0,5:00,Katsunori Kikuno,2.0,0.0,1.0,0.0,0.0,9.0,39.0,2.0,2.0,0.0,1.0,--,
,2.0,5:00,,,,,,,,,,,,,,
,1.0,6:51,,,,,,,,,,,,,,
,2.0,5:00,,,,,,,,,,,,,,
,2.0,5:00,,,,,,,,,,,,,,
,2.0,5:00,,,,,,,,,,,,,,
,2.0,0:43,,,,,,,,,,,,,,
,1.0,8:43,,,,,,,,,,,,,,
,1.0,2:53,,,,,,,,,,,,,,
22813.0,1.0,2:31,Urijah Faber,1.0,0.0,0.0,2.0,2.0,10.0,15.0,1.0,2.0,1.0,1.0,2:09,
14567.0,1.0,4:50,John Alessio,1.0,0.0,2.0,1.0,1.0,7.0,13.0,0.0,0.0,1.0,1.0,3:39,
,3.0,4:23,,,,,,,,,,,,,,
,3.0,5:00,,,,,,,,,,,,,,
,2.0,3:53,,,,,,,,,,,,,,
14763.0,1.0,2:10,Carlos Condit,1.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1:47,0:06
,3.0,5:00,,,,,,,,,,,,,,
,3.0,4:23,,,,,,,,,,,,,,
14755.0,1.0,2:21,Carlos Condit,1.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0:01,
,1.0,4:07,,,,,,,,,,,,,,
,3.0,5:00,,,,,,,,,,,,,,
19037.0,1.0,4:08,Jamie Varner,1.0,0.0,1.0,2.0,2.0,16.0,26.0,2.0,2.0,0.0,0.0,2:29,
,2.0,3:35,,,,,,,,,,,,,,
,3.0,5:00,,,,,,,,,,,,,,
,3.0,5:00,,,,,,,,,,,,,,
,1.0,0:47,,,,,,,,,,,,,,
,1.0,1:01,,,,,,,,,,,,,,
15231.0,1.0,7:10,Takanori Gomi,1.0,0.0,2.0,1.0,1.0,16.0,54.0,12.0,16.0,0.0,0.0,--,
18425.0,2.0,5:00,Kazuo Misaki,1.0,0.0,0.0,1.0,2.0,12.0,50.0,15.0,21.0,18.0,21.0,--,--
18427.0,2.0,5:00,Kazuo Misaki,2.0,0.0,0.0,0.0,1.0,16.0,58.0,7.0,8.0,23.0,23.0,--,--
,2.0,4:24,,,,,,,,,,,,,,
,1.0,2:30,,,,,,,,,,,,,,
,1.0,4:10,,,,,,,,,,,,,,
,1.0,4:25,,,,,,,,,,,,,,
,1.0,6:35,,,,,,,,,,,,,,
,2.0,5:00,,,,,,,,,,,,,,
17553.0,1.0,0:29,Tatsuya Kawajiri,1.0,1.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,--,
17257.0,2.0,5:00,Gilbert Melendez,1.0,2.0,0.0,2.0,4.0,33.0,80.0,4.0,5.0,1.0,1.0,--,
17259.0,2.0,5:00,Gilbert Melendez,2.0,0.0,0.0,2.0,3.0,13.0,35.0,3.0,4.0,0.0,0.0,--,
,1.0,1:58,,,,,,,,,,,,,,
20985.0,2.0,5:00,Hatsu Hioki,1.0,0.0,0.0,3.0,4.0,9.0,40.0,2.0,5.0,11.0,26.0,--,
20987.0,2.0,5:00,Hatsu Hioki,2.0,0.0,0.0,0.0,0.0,9.0,28.0,3.0,7.0,14.0,24.0,--,
,2.0,5:00,,,,,,,,,,,,,,
,1.0,3:36,,,,,,,,,,,,,,
,3.0,5:00,,,,,,,,,,,,,,
17847.0,2.0,2:37,Tim Kennedy,1.0,0.0,0.0,2.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,--,
17849.0,2.0,2:37,Tim Kennedy,2.0,0.0,0.0,1.0,3.0,7.0,16.0,1.0,1.0,1.0,1.0,--,
,3.0,5:00,,,,,,,,,,,,,,
26361.0,3.0,5:00,Sarah Kaufman,1.0,0.0,0.0,0.0,0.0,9.0,29.0,1.0,1.0,6.0,6.0,--,--
26363.0,3.0,5:00,Sarah Kaufman,2.0,0.0,0.0,0.0,0.0,37.0,116.0,3.0,8.0,4.0,4.0,--,--
26365.0,3.0,5:00,Sarah Kaufman,3.0,0.0,0.0,1.0,1.0,24.0,56.0,3.0,4.0,1.0,1.0,--,--
17797.0,1.0,0:30,Luke Rockhold,1.0,1.0,1.0,0.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,--,
,1.0,0:20,,,,,,,,,,,,,,
,3.0,5:00,,,,,,,,,,,,,,
,1.0,4:27,,,,,,,,,,,,,,
,3.0,5:00,,,,,,,,,,,,,,
,3.0,5:00,,,,,,,,,,,,,,
,1.0,0:17,,,,,,,,,,,,,,
14670.0,5.0,5:00,Robbie Lawler,1.0,0.0,0.0,0.0,0.0,13.0,31.0,21.0,21.0,0.0,0.0,0:00,3:16
14672.0,5.0,5:00,Robbie Lawler,2.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0,3.0,0.0,1.0,0:00,1:56
14674.0,5.0,5:00,Robbie Lawler,3.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,8.0,0.0,0.0,0:00,1:30
14676.0,5.0,5:00,Robbie Lawler,4.0,0.0,0.0,0.0,0.0,17.0,38.0,2.0,2.0,0.0,0.0,0:17,1:43
14678.0,5.0,5:00,Robbie Lawler,5.0,0.0,0.0,0.0,0.0,25.0,45.0,17.0,18.0,0.0,0.0,0:45,1:55
14291.0,2.0,1:53,Anthony Pettis,1.0,0.0,0.0,0.0,0.0,12.0,25.0,2.0,3.0,1.0,1.0,0:00,3:43
14293.0,2.0,1:53,Anthony Pettis,2.0,0.0,1.0,0.0,0.0,14.0,28.0,1.0,1.0,0.0,0.0,0:03,0:38
25143.0,1.0,4:50,Travis Browne,1.0,0.0,0.0,1.0,1.0,24.0,36.0,1.0,1.0,0.0,0.0,1:41,0:49
25727.0,1.0,0:33,Todd Duffee,1.0,1.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0:02,0:00
16041.0,2.0,4:19,Tony Ferguson,1.0,0.0,0.0,0.0,0.0,8.0,33.0,2.0,2.0,3.0,6.0,0:00,1:06
16043.0,2.0,4:19,Tony Ferguson,2.0,0.0,1.0,1.0,1.0,4.0,10.0,3.0,3.0,0.0,1.0,2:02,0:56
20827.0,2.0,1:34,Urijah Faber,1.0,0.0,0.0,0.0,2.0,8.0,28.0,2.0,6.0,1.0,2.0,0:00,0:00
20829.0,2.0,1:34,Urijah Faber,2.0,1.0,1.0,0.0,1.0,7.0,14.0,1.0,1.0,0.0,1.0,0:14,0:00
22828.0,2.0,3:08,Josh Samman,1.0,0.0,0.0,1.0,2.0,2.0,6.0,3.0,6.0,2.0,2.0,0:11,3:56
22830.0,2.0,3:08,Josh Samman,2.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,1.0,0:05,2:37
21989.0,3.0,5:00,Corey Anderson,1.0,0.0,0.0,2.0,5.0,16.0,37.0,3.0,5.0,1.0,1.0,1:28,0:00
21991.0,3.0,5:00,Corey Anderson,2.0,0.0,0.0,2.0,3.0,10.0,27.0,6.0,7.0,0.0,0.0,2:44,0:00
21993.0,3.0,5:00,Corey Anderson,3.0,0.0,0.0,3.0,5.0,5.0,8.0,4.0,4.0,0.0,0.0,4:36,0:00
26281.0,1.0,4:59,Raquel Pennington,1.0,0.0,1.0,1.0,2.0,3.0,7.0,2.0,3.0,0.0,0.0,1:23,3:09
25907.0,3.0,5:00,Sergio Pettis,1.0,0.0,1.0,0.0,1.0,10.0,44.0,1.0,4.0,1.0,1.0,0:02,2:41
25909.0,3.0,5:00,Sergio Pettis,2.0,0.0,1.0,0.0,0.0,38.0,74.0,2.0,3.0,2.0,2.0,1:24,1:19
25911.0,3.0,5:00,Sergio Pettis,3.0,0.0,0.0,0.0,0.0,21.0,68.0,3.0,4.0,0.0,0.0,0:09,0:20
15086.0,3.0,5:00,Clay Collard,1.0,0.0,0.0,1.0,1.0,14.0,57.0,8.0,19.0,9.0,14.0,0:19,0:00
15088.0,3.0,5:00,Clay Collard,2.0,1.0,2.0,0.0,1.0,14.0,43.0,2.0,5.0,4.0,8.0,0:44,1:12
15090.0,3.0,5:00,Clay Collard,3.0,0.0,0.0,2.0,3.0,4.0,35.0,2.0,8.0,3.0,4.0,1:29,0:08
13988.0,1.0,2:31,Rafael Dos Anjos,1.0,1.0,0.0,0.0,0.0,11.0,22.0,4.0,5.0,3.0,3.0,0:02,0:02
15596.0,1.0,1:12,Jordan Mein,1.0,1.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,1.0,1.0,0:00,0:04
19290.0,2.0,0:20,Thales Leites,1.0,0.0,0.0,0.0,1.0,5.0,18.0,2.0,5.0,3.0,3.0,0:48,0:27
19292.0,2.0,0:20,Thales Leites,2.0,1.0,0.0,0.0,0.0,6.0,15.0,1.0,1.0,1.0,1.0,0:03,0:00
18553.0,3.0,3:47,Max Holloway,1.0,0.0,0.0,0.0,0.0,32.0,73.0,15.0,16.0,2.0,3.0,0:05,0:06
18555.0,3.0,3:47,Max Holloway,2.0,0.0,0.0,0.0,0.0,19.0,42.0,8.0,10.0,1.0,1.0,0:16,1:02
18557.0,3.0,3:47,Max Holloway,3.0,0.0,0.0,0.0,0.0,44.0,55.0,3.0,3.0,0.0,1.0,2:13,0:41
18747.0,3.0,5:00,James Vick,1.0,0.0,0.0,0.0,0.0,19.0,71.0,9.0,12.0,6.0,8.0,0:07,0:20
18749.0,3.0,5:00,James Vick,2.0,0.0,0.0,0.0,0.0,17.0,63.0,4.0,4.0,4.0,4.0,0:00,0:15
18751.0,3.0,5:00,James Vick,3.0,1.0,0.0,0.0,1.0,15.0,55.0,2.0,3.0,1.0,1.0,0:16,0:23
21113.0,1.0,2:35,Chas Skelly,1.0,0.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1:15,0:56
15871.0,3.0,5:00,Neil Magny,1.0,0.0,0.0,2.0,2.0,3.0,12.0,3.0,3.0,2.0,3.0,3:15,0:14
15873.0,3.0,5:00,Neil Magny,2.0,0.0,0.0,0.0,1.0,11.0,32.0,3.0,4.0,4.0,4.0,0:25,1:53
15875.0,3.0,5:00,Neil Magny,3.0,0.0,0.0,1.0,3.0,4.0,12.0,0.0,0.0,9.0,9.0,0:20,4:04
15043.0,2.0,3:38,Beneil Dariush,1.0,0.0,0.0,1.0,1.0,4.0,25.0,9.0,13.0,2.0,4.0,0:26,0:45
15045.0,2.0,3:38,Beneil Dariush,2.0,0.0,1.0,1.0,2.0,2.0,7.0,8.0,11.0,1.0,1.0,0:45,1:35
23960.0,3.0,5:00,Matt Hobar,1.0,0.0,0.0,1.0,1.0,17.0,27.0,4.0,4.0,0.0,0.0,4:27,0:00
23962.0,3.0,5:00,Matt Hobar,2.0,0.0,0.0,2.0,4.0,21.0,33.0,3.0,6.0,3.0,3.0,3:51,0:00
23964.0,3.0,5:00,Matt Hobar,3.0,0.0,0.0,3.0,4.0,13.0,25.0,1.0,1.0,1.0,1.0,4:37,0:00
21297.0,1.0,2:18,Ben Saunders,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0:44,1:14
24741.0,3.0,5:00,Wilson Reis,1.0,0.0,0.0,2.0,2.0,4.0,19.0,0.0,1.0,7.0,7.0,1:33,0:00
24743.0,3.0,5:00,Wilson Reis,2.0,0.0,0.0,3.0,8.0,3.0,18.0,1.0,1.0,0.0,0.0,2:10,0:09
24745.0,3.0,5:00,Wilson Reis,3.0,0.0,1.0,4.0,4.0,6.0,18.0,1.0,3.0,0.0,0.0,2:52,0:07
23031.0,1.0,0:35,Stipe Miocic,1.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,2.0,2.0,0:04,0:00
21926.0,3.0,5:00,Antonio Carlos Junior,1.0,0.0,0.0,2.0,2.0,6.0,33.0,3.0,4.0,4.0,5.0,1:40,0:02
21928.0,3.0,5:00,Antonio Carlos Junior,2.0,0.0,1.0,1.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,2:21,1:58
21930.0,3.0,5:00,Antonio Carlos Junior,3.0,0.0,0.0,2.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,4:30,0:00
19402.0,3.0,0:25,Warlley Alves,1.0,1.0,0.0,2.0,2.0,4.0,13.0,2.0,3.0,1.0,2.0,3:55,0:00
19404.0,3.0,0:25,Warlley Alves,2.0,0.0,0.0,0.0,1.0,7.0,15.0,2.0,3.0,1.0,1.0,3:43,0:00
19406.0,3.0,0:25,Warlley Alves,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0:00,0:05
15579.0,3.0,5:00,Demian Maia,1.0,1.0,0.0,0.0,1.0,17.0,39.0,0.0,0.0,0.0,1.0,2:47,0:00
15581.0,3.0,5:00,Demian Maia,2.0,0.0,0.0,1.0,1.0,3.0,12.0,2.0,2.0,0.0,0.0,2:29,1:22
15583.0,3.0,5:00,Demian Maia,3.0,0.0,0.0,1.0,1.0,7.0,19.0,0.0,0.0,0.0,0.0,2:52,0:06
16974.0,3.0,5:00,Robert Peralta,1.0,0.0,0.0,0.0,0.0,5.0,26.0,4.0,6.0,8.0,9.0,0:50,0:01
16976.0,3.0,5:00,Robert Peralta,2.0,0.0,0.0,0.0,0.0,9.0,27.0,1.0,3.0,8.0,8.0,1:21,0:44
16978.0,3.0,5:00,Robert Peralta,3.0,0.0,0.0,1.0,1.0,6.0,31.0,5.0,11.0,5.0,5.0,0:22,0:59
15498.0,3.0,5:00,Rashid Magomedov,1.0,1.0,0.0,0.0,0.0,4.0,14.0,5.0,12.0,9.0,14.0,0:42,0:00
15500.0,3.0,5:00,Rashid Magomedov,2.0,0.0,0.0,0.0,0.0,13.0,43.0,4.0,16.0,6.0,9.0,0:00,0:18
15502.0,3.0,5:00,Rashid Magomedov,3.0,0.0,0.0,0.0,0.0,9.0,36.0,10.0,14.0,3.0,3.0,0:00,1:30
22691.0,3.0,4:21,Elias Silverio,1.0,0.0,0.0,0.0,0.0,10.0,37.0,4.0,10.0,6.0,9.0,0:03,0:59
22693.0,3.0,4:21,Elias Silverio,2.0,0.0,0.0,0.0,0.0,17.0,51.0,7.0,10.0,5.0,6.0,0:00,0:52
